timestamp,index_price,funding_rate,interest_1h,prev_index_price
2025-11-22 17:00:00,84651.52,-8.40128406611288e-07,0.0,84234.14
2025-11-22 18:00:00,84510.78,-1.7002407312134194e-06,-8.691123971796289e-07,84651.52
2025-11-22 19:00:00,84608.37,-1.232279738953954e-06,-2.3733523119133536e-07,84510.78
2025-11-22 20:00:00,84560.45,-1.925519656828808e-06,-7.594253162207426e-07,84608.37
2025-11-22 21:00:00,84419.26,-1.9833465594855635e-06,-6.30959215564644e-08,84560.45
2025-11-22 22:00:00,84361.74,-2.0787043338598893e-06,-9.444840377008733e-08,84419.26
2025-11-22 23:00:00,85020.73,-4.213448875398196e-06,-2.119449769934897e-06,84361.74
2025-11-23 00:00:00,84686.25,-1.980058810034837e-05,-1.5816125249583016e-05,85020.73
2025-11-23 01:00:00,84912.81,-3.5865404169981496e-05,-1.5973254857746053e-05,84686.25
2025-11-23 02:00:00,85827.83,-3.512250864204894e-05,-1.852782577802197e-07,84912.81
2025-11-23 03:00:00,85957.75,-3.540375729709005e-05,-4.851934782439896e-07,85827.83
2025-11-23 04:00:00,86263.35,-3.470113494140805e-05,-7.768747849456794e-08,85957.75
2025-11-23 05:00:00,86509.79,-3.4580204125060785e-05,0.0,86263.35
2025-11-23 06:00:00,86309.64,-3.4462258468778786e-05,0.0,86509.79
2025-11-23 07:00:00,85829.53,-3.37230567189081e-05,-1.1446972363086471e-06,86309.64
2025-11-23 08:00:00,85744.78,-2.0471262471765545e-05,-2.670348648089239e-06,85829.53
2025-11-23 09:00:00,86100.79,-4.510041074056186e-06,0.0,85744.78
2025-11-23 10:00:00,86364.39,-4.3957768638181076e-06,-2.448805884823028e-08,86100.79
2025-11-23 11:00:00,86031.46,-3.957162733681496e-06,-4.085213716387928e-08,86364.39
2025-11-23 12:00:00,86286.67,-4.2982736665466395e-06,-4.039172429051917e-07,86031.46
2025-11-23 13:00:00,86492.87,-4.5072765385734145e-06,-1.9621604593480588e-07,86286.67
2025-11-23 14:00:00,86889.92,-4.4997444907683534e-06,-2.9021847891961695e-09,86492.87
2025-11-23 15:00:00,86519.91,-3.819215265271066e-06,-4.887961380520566e-07,86889.92
2025-11-23 16:00:00,87051.1,-1.2441910696145965e-06,-9.733085407226713e-08,86519.91
2025-11-23 17:00:00,86652.95,-1.2594913086863624e-06,-1.0246246623055217e-08,87051.1
2025-11-23 18:00:00,86712.47,-1.7649030600306598e-06,-5.278766767817425e-07,86652.95
2025-11-23 19:00:00,86965.91,-2.0618186707877674e-06,-3.471401899313041e-07,86712.47
2025-11-23 20:00:00,87296.7,-3.7362873697870443e-06,-2.089789952590702e-06,86965.91
2025-11-23 21:00:00,87456.09,-4.6808168252290035e-06,-1.1428087715540176e-06,87296.7
2025-11-23 22:00:00,87972.41,-4.699388849909174e-06,0.0,87456.09
2025-11-23 23:00:00,87983.91,-4.201922236953476e-06,-9.48835418872448e-09,87972.41
2025-11-24 00:00:00,86809.03,-4.129863889860104e-06,0.0,87983.91
2025-11-24 01:00:00,86709.09,-4.1007755405564985e-06,0.0,86809.03
2025-11-24 02:00:00,87034.11,-3.5753530091947543e-06,0.0,86709.09
2025-11-24 03:00:00,87482.33,-3.237648120286638e-06,0.0,87034.11
2025-11-24 04:00:00,87422.55,-1.1522242463501135e-06,0.0,87482.33
2025-11-24 05:00:00,86693.51,-3.6254224956563317e-07,-3.5297416369279643e-07,87422.55
2025-11-24 06:00:00,87426.71,-3.991126605065294e-07,-3.392952029660062e-08,86693.51
2025-11-24 07:00:00,86876.09,-1.8556656124779285e-06,-1.4567062913682565e-06,87426.71
2025-11-24 08:00:00,87007.37,-5.233321136892042e-06,-3.405063259885619e-06,86876.09
2025-11-24 09:00:00,86922.02,-5.869069365319947e-06,-6.439808610172008e-07,87007.37
2025-11-24 10:00:00,85900.24,-5.891068961038416e-06,0.0,86922.02
2025-11-24 11:00:00,86010.22,-5.921407582639954e-06,0.0,85900.24
2025-11-24 12:00:00,86225.74,-5.947889177698937e-06,-3.0034732800942514e-08,86010.22
2025-11-24 13:00:00,85960.73,-5.5491700082177914e-06,-9.07561760685396e-10,86225.74
2025-11-24 14:00:00,86104.0,-5.56804032300643e-06,-6.052134290113159e-09,85960.73
2025-11-24 15:00:00,86052.64,-4.3285141655755095e-06,-2.4091336773235304e-07,86104.0
2025-11-24 16:00:00,86567.67,-9.248463487271979e-07,0.0,86052.64
2025-11-24 17:00:00,87151.47,-4.69241148699667e-07,-1.878821129771858e-07,86567.67
2025-11-24 18:00:00,88339.45,-5.059588137181624e-07,-4.28488365894515e-08,87151.47
2025-11-24 19:00:00,88693.11,-7.354975341688008e-07,-2.3508949135548028e-07,88339.45
2025-11-24 20:00:00,88308.93,-2.1115381210052894e-06,-1.4444922023480193e-06,88693.11
2025-11-24 21:00:00,89100.83,-9.732701389575503e-06,-7.836948000224785e-06,88308.93
2025-11-24 22:00:00,88755.95,-2.6782683051827412e-05,-1.763288959363318e-05,89100.83
2025-11-24 23:00:00,88617.17,-2.9522703785768338e-05,-3.0909081771005613e-06,88755.95
2025-11-25 00:00:00,88270.57,-3.0065804026131275e-05,-3.7507984634838896e-07,88617.17
2025-11-25 01:00:00,88079.35,-3.0079414350375735e-05,0.0,88270.57
2025-11-25 02:00:00,87719.04,-3.0446000249644072e-05,0.0,88079.35
2025-11-25 03:00:00,87887.11,-3.0331857749681183e-05,0.0,87719.04
2025-11-25 04:00:00,87784.04,-2.8762238036346405e-05,0.0,87887.11
2025-11-25 05:00:00,88319.03,-2.111716201274448e-05,-4.1644182528193684e-09,87784.04
2025-11-25 06:00:00,88095.47,-8.4002936744827e-06,-4.9052411796806524e-06,88319.03
2025-11-25 07:00:00,87986.95,-9.193909751762425e-06,-3.869908543060338e-06,88095.47
2025-11-25 08:00:00,87380.43,-1.1609391385251104e-05,-2.815976628808811e-06,87986.95
2025-11-25 09:00:00,86996.71,-1.1584242031160746e-05,0.0,87380.43
2025-11-25 10:00:00,87219.74,-5.294933528306199e-06,6.1922863363002795e-06,86996.71
2025-11-25 11:00:00,87397.49,-5.300804233705847e-06,0.0,87219.74
2025-11-25 12:00:00,87344.56,-5.294814473294294e-06,0.0,87397.49
2025-11-25 13:00:00,87496.01,-5.316484278581956e-06,9.771656331875121e-09,87344.56
2025-11-25 14:00:00,87049.32,-4.0900052173267535e-07,0.0,87496.01
2025-11-25 15:00:00,86715.67,5.892685610358018e-06,2.409531378055953e-06,87049.32
2025-11-25 16:00:00,86950.29,8.815553521342884e-06,1.662082668225744e-07,86715.67
2025-11-25 17:00:00,87078.52,9.357966603965536e-06,5.770723595177248e-07,86950.29
2025-11-25 18:00:00,87588.63,4.329348332334729e-06,1.1574298898967286e-06,87078.52
2025-11-25 19:00:00,87197.17,4.4604547606900575e-06,1.2255084274454213e-07,87588.63
2025-11-25 20:00:00,86844.54,4.504971797547958e-06,4.7138715511660484e-08,87197.17
2025-11-25 21:00:00,87367.58,4.526130023193194e-06,2.5183941590796514e-08,86844.54
2025-11-25 22:00:00,87002.91,4.505248898326065e-06,0.0,87367.58
2025-11-25 23:00:00,87609.43,3.0048284039775097e-06,9.201815052673927e-07,87002.91
2025-11-26 00:00:00,87331.68,2.8619565405602888e-06,1.5774848522646088e-08,87609.43
2025-11-26 01:00:00,87543.64,2.4607975348678085e-06,1.7304534896262702e-07,87331.68
2025-11-26 02:00:00,87887.64,1.49595117232775e-06,1.8485334044877943e-07,87543.64
2025-11-26 03:00:00,87675.53,1.5774513878371e-06,2.1185357974076797e-07,87887.64
2025-11-26 04:00:00,87091.28,1.5251064725733517e-06,9.918671379892357e-10,87675.53
2025-11-26 05:00:00,87202.42,1.5089561383988087e-06,0.0,87091.28
2025-11-26 06:00:00,87487.08,1.5026577948371593e-06,0.0,87202.42
2025-11-26 07:00:00,87768.66,1.0169433233508892e-06,4.2980536004727827e-07,87487.08
2025-11-26 08:00:00,87907.82,1.0220567532378774e-06,2.418270379828169e-08,87768.66
2025-11-26 09:00:00,87391.5,1.271791845954757e-06,4.224700196392053e-07,87907.82
2025-11-26 10:00:00,86806.43,1.095999493101537e-06,4.762856931143273e-09,87391.5
2025-11-26 11:00:00,86927.31,8.820120957991306e-07,0.0,86806.43
2025-11-26 12:00:00,87073.84,8.874324673220465e-07,1.2260033223885523e-08,86927.31
2025-11-26 13:00:00,86632.62,8.885649486039633e-07,0.0,87073.84
2025-11-26 14:00:00,87098.66,8.940112196459417e-07,2.520813248360773e-09,86632.62
2025-11-26 15:00:00,86862.68,7.944669285849899e-07,3.262572972668592e-07,87098.66
2025-11-26 16:00:00,86944.56,8.131769728513543e-07,4.117600435640092e-08,86862.68
2025-11-26 17:00:00,87807.12,3.3258556357206623e-06,2.9224207167955244e-06,86944.56
2025-11-26 18:00:00,89827.45,1.3233732642654794e-05,1.0049401533202572e-05,87807.12
2025-11-26 19:00:00,90131.97,1.3297617599367018e-05,4.6973234723009584e-08,89827.45
2025-11-26 20:00:00,89961.0,1.3307752178885286e-05,0.0,90131.97
2025-11-26 21:00:00,89866.64,1.3240319222943896e-05,0.0,89961.0
2025-11-26 22:00:00,90187.28,1.3310114999632006e-05,1.1389619237846036e-09,89866.64
2025-11-26 23:00:00,90382.94,1.3957878247730963e-05,1.0478245081367445e-06,90187.28
2025-11-27 00:00:00,90488.1,1.3940237270314123e-05,1.0828568932497645e-08,90382.94
2025-11-27 01:00:00,90468.86,1.1267372861250487e-05,1.445329205089184e-07,90488.1
2025-11-27 02:00:00,91135.52,1.509484845159734e-06,2.653709866541282e-07,90468.86
2025-11-27 03:00:00,91364.48,5.348678889393438e-06,3.9244235573099665e-06,91135.52
2025-11-27 04:00:00,91088.53,5.338533059565025e-06,0.0,91364.48
2025-11-27 05:00:00,91272.02,5.362171377775601e-06,2.9635439062326664e-08,91088.53
2025-11-27 06:00:00,90961.77,5.384499398241092e-06,4.39125631957118e-09,91272.02
2025-11-27 07:00:00,91238.53,4.3930953098943585e-06,4.731314077151465e-08,90961.77
2025-11-27 08:00:00,91405.01,4.387365481614462e-06,0.0,91238.53
2025-11-27 09:00:00,91489.14,4.241930430344972e-06,0.0,91405.01
2025-11-27 10:00:00,91557.88,4.751463995153065e-06,7.484945558591785e-07,91489.14
2025-11-27 11:00:00,91610.61,1.852078356274032e-06,1.0251255409444763e-06,91557.88
2025-11-27 12:00:00,91374.98,1.846484486288521e-06,0.0,91610.61
2025-11-27 13:00:00,90971.76,1.8205089331819294e-06,0.0,91374.98
2025-11-27 14:00:00,90849.08,1.817715650752517e-06,7.772137770526934e-09,90971.76
2025-11-27 15:00:00,90781.76,1.7757891311809013e-06,0.0,90849.08
2025-11-27 16:00:00,90949.64,1.7790293562761435e-06,0.0,90781.76
2025-11-27 17:00:00,91452.71,1.786713287747754e-06,6.0108412872440344e-09,90949.64
2025-11-27 18:00:00,91471.52,2.1175380413153807e-06,1.0773003597770091e-06,91452.71
2025-11-27 19:00:00,91782.53,4.956684747639143e-06,3.857777036666424e-06,91471.52
2025-11-27 20:00:00,91522.87,6.415335603102391e-06,1.4779625816188717e-06,91782.53
2025-11-27 21:00:00,91433.72,6.614032237829123e-06,2.2838147357142495e-07,91522.87
2025-11-27 22:00:00,91400.22,7.588645119080221e-06,9.97673155238752e-07,91433.72
2025-11-27 23:00:00,91318.63,8.036466418311467e-06,4.5653369202005337e-07,91400.22
2025-11-28 00:00:00,91315.64,8.098251151816068e-06,4.7113506885464826e-08,91318.63
2025-11-28 01:00:00,91194.71,8.224911536664007e-06,8.777883345309522e-08,91315.64
2025-11-28 02:00:00,90788.64,7.149081298070254e-06,0.0,91194.71
2025-11-28 03:00:00,91068.76,3.3165417995849153e-06,1.3894747963950953e-08,90788.64
2025-11-28 04:00:00,91199.54,1.8333777326753563e-06,0.0,91068.76
2025-11-28 05:00:00,91421.41,2.806241370457172e-06,1.1997278630916817e-06,91199.54
2025-11-28 06:00:00,91601.14,1.2137617665982411e-05,1.033210689894141e-05,91421.41
2025-11-28 07:00:00,91291.53,1.2632054682912417e-05,9.643722835708546e-07,91601.14
2025-11-28 08:00:00,90902.15,2.6144853011545485e-05,1.3556743575764459e-05,91291.53
2025-11-28 09:00:00,91655.06,4.574887761592968e-05,1.9663027420306204e-05,90902.15
2025-11-28 10:00:00,91591.94,6.139317560586625e-05,1.5999249415102894e-05,91655.06
2025-11-28 11:00:00,91831.77,7.349596392665948e-05,1.199582398423851e-05,91591.94
2025-11-28 12:00:00,91432.59,7.550340752080841e-05,1.9150838347752246e-06,91831.77
2025-11-28 13:00:00,91500.86,7.47269632644312e-05,2.42547468827322e-07,91432.59
2025-11-28 14:00:00,92357.81,7.194549009781475e-05,7.4159091729285415e-06,91500.86
2025-11-28 15:00:00,92249.25,7.071054041992309e-05,-3.1020790215084816e-08,92357.81
2025-11-28 16:00:00,92371.44,5.690841165059488e-05,-1.6345813108540983e-09,92249.25
2025-11-28 17:00:00,90949.44,3.755387442816438e-05,0.0,92371.44
2025-11-28 18:00:00,90633.2,2.1538200458845906e-05,-1.5694645435865433e-09,90949.44
2025-11-28 19:00:00,90843.51,9.567362823295993e-06,0.0,90633.2
2025-11-28 20:00:00,91168.08,7.619015590389186e-06,0.0,90843.51
2025-11-28 21:00:00,91218.69,7.265277461166883e-06,-1.1627402884895753e-07,91168.08
2025-11-28 22:00:00,90908.29,-5.410067889690223e-07,-3.841669413163459e-07,91218.69
2025-11-28 23:00:00,91121.88,-5.419215683875509e-07,-3.206208384169634e-08,90908.29
2025-11-29 00:00:00,90913.85,-5.477317983036228e-07,-6.638137550026927e-09,91121.88
2025-11-29 01:00:00,90910.49,-5.39299813079751e-07,0.0,90913.85
2025-11-29 02:00:00,90901.13,-5.358606081021269e-07,0.0,90910.49
2025-11-29 03:00:00,90815.73,-5.371040469798225e-07,0.0,90901.13
2025-11-29 04:00:00,90692.58,-5.390230377864111e-07,0.0,90815.73
2025-11-29 05:00:00,90910.58,-4.22983688962988e-07,0.0,90692.58
2025-11-29 06:00:00,90769.51,-3.868466157448387e-08,0.0,90910.58
2025-11-29 07:00:00,90579.41,-6.638137550026926e-09,0.0,90769.51
2025-11-29 08:00:00,90589.64,4.486497592928419e-07,4.469993350120762e-07,90579.41
2025-11-29 09:00:00,90651.78,4.486331780657657e-07,0.0,90589.64
2025-11-29 10:00:00,90594.19,5.183229373129782e-07,6.954465780697866e-08,90651.78
2025-11-29 11:00:00,90588.49,6.851526652156611e-07,1.6690852322696665e-07,90594.19
2025-11-29 12:00:00,90694.37,1.6086603199246577e-06,9.233757531920149e-07,90588.49
2025-11-29 13:00:00,90655.43,1.9978986847701345e-06,3.844550701163382e-07,90694.37
2025-11-29 14:00:00,90815.24,1.9955375284515287e-06,7.381432686845166e-10,90655.43
2025-11-29 15:00:00,90656.85,1.991358243092837e-06,0.0,90815.24
2025-11-29 16:00:00,91094.21,1.773362494879149e-06,2.2899893982566015e-07,90656.85
2025-11-29 17:00:00,91033.53,1.774578933595892e-06,0.0,91094.21
2025-11-29 18:00:00,90470.15,1.7213853551026922e-06,1.751881550263225e-08,91033.53
2025-11-29 19:00:00,90721.49,1.6366371240773302e-06,8.21506390690093e-08,90470.15
2025-11-29 20:00:00,90673.57,8.154153591153519e-07,1.0135062441886534e-07,90721.49
2025-11-29 21:00:00,90989.85,6.605939579633125e-07,2.2986468987159151e-07,90673.57
2025-11-29 22:00:00,91028.6,6.610190275076537e-07,0.0,90989.85
2025-11-29 23:00:00,90782.6,6.825124860359344e-07,2.2739199747140542e-08,91028.6
2025-11-30 00:00:00,90829.35,8.14368638980019e-07,3.5744027782998424e-07,90782.6
2025-11-30 01:00:00,90905.13,8.138261688382469e-07,0.0,90829.35
2025-11-30 02:00:00,90937.42,7.913792390823037e-07,0.0,90905.13
2025-11-30 03:00:00,90810.2,7.127700589963235e-07,1.5748522533740466e-09,90937.42
2025-11-30 04:00:00,90933.06,6.110964767060105e-07,0.0,90810.2
2025-11-30 05:00:00,90873.26,1.2324429282510448e-06,8.493509192585527e-07,90933.06
2025-11-30 06:00:00,90813.26,2.6928383250115958e-06,1.457379270063234e-06,90873.26
2025-11-30 07:00:00,90908.8,4.799282283193185e-06,2.1371204861123397e-06,90813.26
2025-11-30 08:00:00,90985.17,2.0596883021563344e-05,1.61668827086169e-05,90908.8
2025-11-30 09:00:00,91209.09,2.6232943709388987e-05,5.623823764084032e-06,90985.17
2025-11-30 10:00:00,91411.5,2.908132070003666e-05,2.8475404208337954e-06,91209.09
2025-11-30 11:00:00,91246.19,2.9973916486808725e-05,9.41042869702643e-07,91411.5
2025-11-30 12:00:00,91063.42,3.0014469149170106e-05,0.0,91246.19
2025-11-30 13:00:00,91476.4,2.9886072480801185e-05,7.416828018817485e-07,91063.42
2025-11-30 14:00:00,91769.49,3.193088901592187e-05,3.5466770721172134e-06,91476.4
2025-11-30 15:00:00,91493.28,2.9825113034404322e-05,0.0,91769.49
2025-11-30 16:00:00,91445.55,1.3719156660103677e-05,4.972859693790011e-08,91493.28
2025-11-30 17:00:00,91832.53,8.272341561699099e-06,1.5749280743227012e-07,91445.55
2025-11-30 18:00:00,91497.88,5.436839787440141e-06,0.0,91832.53
2025-11-30 19:00:00,91464.19,4.487666647602217e-06,0.0,91497.88
2025-11-30 20:00:00,91464.62,4.727327286643346e-06,2.4974393293343585e-07,91464.19
2025-11-30 21:00:00,91318.93,4.137247430816604e-06,1.3351052964197545e-07,91464.62
2025-11-30 22:00:00,91181.65,6.391016476739809e-07,4.641012036365927e-08,91318.93
2025-11-30 23:00:00,91232.93,7.297244468076495e-07,9.22311656055415e-08,91181.65
2025-12-01 00:00:00,90374.57,7.905527834930716e-07,1.106537915948889e-07,91232.93
2025-12-01 01:00:00,87020.03,1.6908978207028935e-07,-4.592405238259364e-07,90374.57
2025-12-01 02:00:00,87183.94,1.198245912451656e-07,-4.626815268143902e-08,87020.03
2025-12-01 03:00:00,86734.45,-6.993574634615719e-07,-7.808047340426007e-07,87183.94
2025-12-01 04:00:00,86360.16,-9.775135937805686e-07,-2.6938605376017513e-08,86734.45
2025-12-01 05:00:00,85806.5,-1.1092544216018682e-06,0.0,86360.16
2025-12-01 06:00:00,86009.55,-1.153927228263746e-06,0.0,85806.5
2025-12-01 07:00:00,86251.56,-1.2442493336174464e-06,2.4604673260458655e-09,86009.55
2025-12-01 08:00:00,86547.59,1.4585100284217093e-07,1.4201217250100086e-06,86251.56
2025-12-01 09:00:00,86876.87,1.7942690913398314e-06,1.20413088861647e-06,86547.59
2025-12-01 10:00:00,86713.5,2.5844246565617517e-06,7.37812765558334e-07,86876.87
2025-12-01 11:00:00,86642.15,3.879240771673719e-06,5.312329845970618e-07,86713.5
2025-12-01 12:00:00,86132.67,4.7833976372172974e-06,8.969942170017234e-07,86642.15
2025-12-01 13:00:00,85409.32,4.888647421988284e-06,1.364330739645804e-07,86132.67
2025-12-01 14:00:00,85980.32,5.987516940058474e-06,1.0797132779605006e-06,85409.32
2025-12-01 15:00:00,86054.33,6.329649003455618e-06,3.26721334569873e-07,85980.32
2025-12-01 16:00:00,84670.0,4.923732784991095e-06,-1.7065623304930648e-09,86054.33
2025-12-01 17:00:00,84545.43,3.851377057634138e-06,1.17409284061013e-07,84670.0
2025-12-01 18:00:00,84939.11,3.1105499162510965e-06,0.0,84545.43
2025-12-01 19:00:00,85197.59,2.5771946062597933e-06,0.0,84939.11
2025-12-01 20:00:00,85019.3,1.9601764905895798e-06,2.86709389886514e-07,85197.59
2025-12-01 21:00:00,85512.73,1.8703573781967616e-06,6.164712293193084e-08,85019.3
2025-12-01 22:00:00,86450.21,8.002361901085637e-07,4.2828568691425766e-09,85512.73
2025-12-01 23:00:00,86599.61,7.997135463683199e-07,3.2728985242683304e-07,86450.21
2025-12-02 00:00:00,86296.39,2.5478989022651897e-06,1.7994666606317975e-06,86599.61
2025-12-02 01:00:00,86516.93,2.4421242750574707e-06,1.552550719875209e-08,86296.39
2025-12-02 02:00:00,86458.03,3.0395871924683205e-06,5.969785042505624e-07,86516.93
2025-12-02 03:00:00,86541.43,3.24374293535551e-06,1.977894103681358e-07,86458.03
2025-12-02 04:00:00,86975.58,3.044680412648407e-06,9.551490686353398e-08,86541.43
2025-12-02 05:00:00,86978.4,3.3046589750376958e-06,3.0951875604605167e-07,86975.58
2025-12-02 06:00:00,87012.81,3.475625615295632e-06,1.3991698954242802e-07,86978.4
2025-12-02 07:00:00,87099.2,3.1567317850347654e-06,2.9692870962580732e-09,87012.81
2025-12-02 08:00:00,87019.13,1.3657965228133109e-06,1.3407306192361059e-08,87099.2
2025-12-02 09:00:00,86443.31,1.3537217830195872e-06,0.0,87019.13
2025-12-02 10:00:00,86763.63,7.562280942945007e-07,0.0,86443.31
2025-12-02 11:00:00,87282.44,5.622204937203759e-07,3.2514500490610425e-09,86763.63
2025-12-02 12:00:00,87373.61,4.937990475604782e-07,2.4839480165902503e-08,87282.44
2025-12-02 13:00:00,87274.31,5.3221310150672e-07,3.4950773522919494e-07,87373.61
2025-12-02 14:00:00,87733.45,4.382692161301157e-07,4.595560252170691e-08,87274.31
2025-12-02 15:00:00,89262.58,2.343421089899013e-06,1.921580628187408e-06,87733.45
2025-12-02 16:00:00,90873.51,4.887063037391774e-06,2.625170025004052e-06,89262.58
2025-12-02 17:00:00,90768.71,6.141524655065164e-06,1.3527483374519743e-06,90873.51
2025-12-02 18:00:00,91484.13,6.1642823812270895e-06,0.0,90768.71
2025-12-02 19:00:00,91974.95,6.325549285564849e-06,1.33824273059313e-07,91484.13
